customer_id,category,spend,income_group,adjusted_income,spend_per_month,income_utilization_pct,utilization_group
ATQCUS1495,Bills,21030,Low,25868,1752.5,6.77,Low
ATQCUS1496,Bills,17966,Low,25712,1497.17,5.82,Low
ATQCUS1497,Bills,23154,Low,26284,1929.5,7.34,High
ATQCUS1498,Bills,19736,Low,23626,1644.67,6.96,High
ATQCUS1499,Bills,20924,Low,24845,1743.67,7.02,High
ATQCUS1500,Bills,17009,Low,23276,1417.42,6.09,Low
ATQCUS1501,Bills,19355,Low,23520,1612.92,6.86,Low
ATQCUS1502,Bills,21176,Low,25070,1764.67,7.04,High
ATQCUS1503,Bills,21357,Low,23229,1779.75,7.66,High
ATQCUS1504,Bills,18647,Low,23975,1553.92,6.48,Low
ATQCUS1505,Bills,17706,Low,23090,1475.5,6.39,Low
ATQCUS1506,Bills,21449,Low,26741,1787.42,6.68,Low
ATQCUS1507,Bills,19143,Low,26044,1595.25,6.13,Low
ATQCUS1508,Bills,24826,Low,38116,2068.83,5.43,Low
ATQCUS1509,Bills,17968,Low,35432,1497.33,4.23,Very Low
ATQCUS1510,Bills,19839,Low,37268,1653.25,4.44,Very Low
ATQCUS1511,Bills,22262,High,39102,1855.17,4.74,Very Low
ATQCUS1512,Bills,20233,Low,37392,1686.08,4.51,Very Low
ATQCUS1513,Bills,21444,Low,36907,1787.0,4.84,Very Low
ATQCUS1514,Bills,23110,Low,36882,1925.83,5.22,Very Low
ATQCUS1515,Bills,22353,Low,38178,1862.75,4.88,Very Low
ATQCUS1516,Bills,20934,Low,37686,1744.5,4.63,Very Low
ATQCUS1517,Bills,18889,Low,35263,1574.08,4.46,Very Low
ATQCUS1518,Bills,22567,Low,37902,1880.58,4.96,Very Low
ATQCUS1519,Bills,20184,Low,37664,1682.0,4.47,Very Low
ATQCUS1520,Bills,20941,Low,37990,1745.08,4.59,Very Low
ATQCUS1521,Bills,46787,High,42902,3898.92,9.09,Very High
ATQCUS1522,Bills,47683,High,43286,3973.58,9.18,Very High
ATQCUS1523,Bills,45149,High,42837,3762.42,8.78,High
ATQCUS1524,Bills,54772,High,44763,4564.33,10.2,Very High
ATQCUS1525,Bills,49807,High,42895,4150.58,9.68,Very High
ATQCUS1526,Bills,52217,High,45024,4351.42,9.66,Very High
ATQCUS1527,Bills,53601,High,47209,4466.75,9.46,Very High
ATQCUS1528,Bills,49180,High,45170,4098.33,9.07,Very High
ATQCUS1529,Bills,48824,High,42038,4068.67,9.68,Very High
ATQCUS1530,Bills,46904,High,44688,3908.67,8.75,High
ATQCUS1531,Bills,54982,High,44572,4581.83,10.28,Very High
ATQCUS1532,Bills,42678,High,43559,3556.5,8.16,High
ATQCUS1533,Bills,42914,High,40325,3576.17,8.87,High
ATQCUS1534,Bills,55309,High,45322,4609.08,10.17,Very High
ATQCUS1535,Bills,49975,High,45722,4164.58,9.11,Very High
ATQCUS1536,Bills,52761,High,45760,4396.75,9.61,Very High
ATQCUS1537,Bills,50065,High,42265,4172.08,9.87,Very High
ATQCUS1538,Bills,45018,High,43083,3751.5,8.71,High
ATQCUS1539,Bills,51709,High,44503,4309.08,9.68,Very High
ATQCUS1540,Bills,50381,High,47058,4198.42,8.92,High
ATQCUS1541,Bills,41294,High,42597,3441.17,8.08,High
ATQCUS1542,Bills,47478,High,40932,3956.5,9.67,Very High
ATQCUS1543,Bills,58493,High,45449,4874.42,10.73,Very High
ATQCUS1544,Bills,47188,High,43096,3932.33,9.12,Very High
ATQCUS1545,Bills,50353,High,44103,4196.08,9.51,Very High
ATQCUS1546,Bills,49602,High,43212,4133.5,9.57,Very High
ATQCUS1547,Bills,38988,High,40444,3249.0,8.03,High
ATQCUS1548,Bills,53206,High,44204,4433.83,10.03,Very High
ATQCUS1549,Bills,46311,High,42533,3859.25,9.07,Very High
ATQCUS1550,Bills,51588,High,46808,4299.0,9.18,Very High
ATQCUS1551,Bills,51702,High,45800,4308.5,9.41,Very High
ATQCUS1552,Bills,45768,High,42511,3814.0,8.97,High
ATQCUS1553,Bills,25335,Low,26454,2111.25,7.98,High
ATQCUS1554,Bills,23295,Low,27379,1941.25,7.09,High
ATQCUS1555,Bills,22749,Low,27124,1895.75,6.99,High
ATQCUS1556,Bills,28040,Low,28310,2336.67,8.25,High
ATQCUS1557,Bills,27895,Low,29004,2324.58,8.01,High
ATQCUS1558,Bills,27032,Low,29897,2252.67,7.53,High
ATQCUS1559,Bills,24502,Low,25659,2041.83,7.96,High
ATQCUS1560,Bills,27957,Low,29502,2329.75,7.9,High
ATQCUS1561,Bills,22362,Low,25604,1863.5,7.28,High
ATQCUS1562,Bills,27666,Low,28293,2305.5,8.15,High
ATQCUS1563,Bills,24710,Low,28898,2059.17,7.13,High
ATQCUS1564,Bills,25606,Low,27352,2133.83,7.8,High
ATQCUS1565,Bills,26039,Low,27952,2169.92,7.76,High
ATQCUS1566,Bills,28163,Low,30000,2346.92,7.82,High
ATQCUS1567,Bills,28917,Low,30480,2409.75,7.91,High
ATQCUS1568,Bills,24500,Low,26759,2041.67,7.63,High
ATQCUS1569,Bills,26400,Low,26682,2200.0,8.25,High
ATQCUS1570,Bills,26767,Low,27552,2230.58,8.1,High
ATQCUS1571,Bills,23575,Low,25813,1964.58,7.61,High
ATQCUS1572,Bills,27779,Low,25791,2314.92,8.98,High
ATQCUS1573,Bills,26545,Low,28732,2212.08,7.7,High
ATQCUS1574,Bills,29383,Low,29135,2448.58,8.4,High
ATQCUS1575,Bills,26922,Low,27312,2243.5,8.21,High
ATQCUS1576,Bills,27737,Low,29926,2311.42,7.72,High
ATQCUS1577,Bills,25848,Low,28194,2154.0,7.64,High
ATQCUS1578,Bills,29973,Low,29136,2497.75,8.57,High
ATQCUS1579,Bills,28302,Low,28376,2358.5,8.31,High
ATQCUS1580,Bills,25633,Low,27149,2136.08,7.87,High
ATQCUS1581,Bills,36601,High,47479,3050.08,6.42,Low
ATQCUS1582,Bills,38703,High,53212,3225.25,6.06,Low
ATQCUS1583,Bills,27275,High,44570,2272.92,5.1,Very Low
ATQCUS1584,Bills,37541,High,48122,3128.42,6.5,Low
ATQCUS1585,Bills,37944,High,52340,3162.0,6.04,Low
ATQCUS1586,Bills,34486,High,45639,2873.83,6.3,Low
ATQCUS1587,Bills,39554,High,49223,3296.17,6.7,Low
ATQCUS1588,Bills,37156,High,52088,3096.33,5.94,Low
ATQCUS1589,Bills,36141,High,47416,3011.75,6.35,Low
ATQCUS1590,Bills,31565,High,51612,2630.42,5.1,Very Low
ATQCUS1591,Bills,33501,High,51668,2791.75,5.4,Low
ATQCUS1592,Bills,32516,High,47328,2709.67,5.73,Low
ATQCUS1593,Bills,34027,High,50550,2835.58,5.61,Low
ATQCUS1594,Bills,39705,High,50047,3308.75,6.61,Low
ATQCUS1595,Bills,39451,High,50648,3287.58,6.49,Low
ATQCUS1596,Bills,31421,High,44863,2618.42,5.84,Low
ATQCUS1597,Bills,35878,High,46967,2989.83,6.37,Low
ATQCUS1598,Bills,25398,Low,23919,2116.5,8.85,High
ATQCUS1599,Bills,28121,Low,24801,2343.42,9.45,Very High
ATQCUS1600,Bills,25706,Low,26145,2142.17,8.19,High
ATQCUS1601,Bills,25226,Low,25536,2102.17,8.23,High
ATQCUS1602,Bills,25822,Low,26374,2151.83,8.16,High
ATQCUS1603,Bills,22855,Low,24367,1904.58,7.82,High
ATQCUS1604,Bills,23373,Low,24747,1947.75,7.87,High
ATQCUS1605,Bills,24994,Low,24644,2082.83,8.45,High
ATQCUS1606,Bills,25554,Low,26029,2129.5,8.18,High
ATQCUS1607,Bills,24541,Low,25407,2045.08,8.05,High
ATQCUS1608,Bills,22872,Low,23966,1906.0,7.95,High
ATQCUS1609,Bills,28043,Low,24964,2336.92,9.36,Very High
ATQCUS1610,Bills,26922,Low,24344,2243.5,9.22,Very High
ATQCUS1611,Bills,26592,Low,27226,2216.0,8.14,High
ATQCUS1612,Bills,23204,Low,24762,1933.67,7.81,High
ATQCUS1613,Bills,27769,Low,25508,2314.08,9.07,Very High
ATQCUS1614,Bills,27029,Low,24951,2252.42,9.03,Very High
ATQCUS1615,Bills,26712,Low,24175,2226.0,9.21,Very High
ATQCUS1616,Bills,18842,Low,23807,1570.17,6.6,Low
ATQCUS1617,Bills,27373,Low,24729,2281.08,9.22,Very High
ATQCUS1618,Bills,26218,Low,25312,2184.83,8.63,High
ATQCUS1619,Bills,24558,Low,24087,2046.5,8.5,High
ATQCUS1620,Bills,24066,Low,24924,2005.5,8.05,High
ATQCUS1621,Bills,23342,Low,24758,1945.17,7.86,High
ATQCUS1622,Bills,24563,Low,25040,2046.92,8.17,High
ATQCUS1623,Bills,22778,Low,24429,1898.17,7.77,High
ATQCUS1624,Bills,25338,Low,25018,2111.5,8.44,High
ATQCUS1625,Bills,23952,Low,27043,1996.0,7.38,High
ATQCUS1626,Bills,23376,Low,25460,1948.0,7.65,High
ATQCUS1627,Bills,23519,Low,23744,1959.92,8.25,High
ATQCUS1628,Bills,23237,Low,23959,1936.42,8.08,High
ATQCUS1629,Bills,26942,Low,26130,2245.17,8.59,High
ATQCUS1630,Bills,24234,Low,26570,2019.5,7.6,High
ATQCUS1631,Bills,23210,Low,24803,1934.17,7.8,High
ATQCUS1632,Bills,24157,Low,24906,2013.08,8.08,High
ATQCUS1633,Bills,25195,Low,22902,2099.58,9.17,Very High
ATQCUS1634,Bills,26315,Low,26159,2192.92,8.38,High
ATQCUS1635,Bills,25322,Low,24730,2110.17,8.53,High
ATQCUS1636,Bills,25295,Low,24680,2107.92,8.54,High
ATQCUS1637,Bills,28107,Low,26986,2342.25,8.68,High
ATQCUS1638,Bills,22968,Low,35856,1914.0,5.34,Low
ATQCUS1639,Bills,24085,High,39170,2007.08,5.12,Very Low
ATQCUS1640,Bills,25447,Low,38610,2120.58,5.49,Low
ATQCUS1641,Bills,22917,Low,36302,1909.75,5.26,Very Low
ATQCUS1642,Bills,29360,High,39414,2446.67,6.21,Low
ATQCUS1643,Bills,22150,Low,36401,1845.83,5.07,Very Low
ATQCUS1644,Bills,25081,Low,37856,2090.08,5.52,Low
ATQCUS1645,Bills,24793,Low,37948,2066.08,5.44,Low
ATQCUS1646,Bills,23293,Low,37996,1941.08,5.11,Very Low
ATQCUS1647,Bills,23075,Low,35491,1922.92,5.42,Low
ATQCUS1648,Bills,20624,Low,36692,1718.67,4.68,Very Low
ATQCUS1649,Bills,63702,High,49752,5308.5,10.67,Very High
ATQCUS1650,Bills,61929,High,49374,5160.75,10.45,Very High
ATQCUS1651,Bills,70661,High,51301,5888.42,11.48,Very High
ATQCUS1652,Bills,55623,High,46158,4635.25,10.04,Very High
ATQCUS1653,Bills,51221,High,48973,4268.42,8.72,High
ATQCUS1654,Bills,61779,High,45179,5148.25,11.4,Very High
ATQCUS1655,Bills,56720,High,47197,4726.67,10.01,Very High
ATQCUS1656,Bills,56679,High,48085,4723.25,9.82,Very High
ATQCUS1657,Bills,61691,High,49414,5140.92,10.4,Very High
ATQCUS1658,Bills,63601,High,49718,5300.08,10.66,Very High
ATQCUS1659,Bills,55404,High,45833,4617.0,10.07,Very High
ATQCUS1660,Bills,67284,High,49228,5607.0,11.39,Very High
ATQCUS1661,Bills,55589,High,44488,4632.42,10.41,Very High
ATQCUS1662,Bills,50086,High,44295,4173.83,9.42,Very High
ATQCUS1663,Bills,60996,High,44612,5083.0,11.39,Very High
ATQCUS1664,Bills,55650,High,48234,4637.5,9.61,Very High
ATQCUS1665,Bills,61386,High,49498,5115.5,10.33,Very High
ATQCUS1666,Bills,67093,High,46086,5591.08,12.13,Very High
ATQCUS1667,Bills,62434,High,47060,5202.83,11.06,Very High
ATQCUS1668,Bills,61736,High,44426,5144.67,11.58,Very High
ATQCUS1669,Bills,26728,Low,27761,2227.33,8.02,High
ATQCUS1670,Bills,30624,Low,27788,2552.0,9.18,Very High
ATQCUS1671,Bills,32070,Low,31510,2672.5,8.48,High
ATQCUS1672,Bills,31618,Low,29862,2634.83,8.82,High
ATQCUS1673,Bills,30862,Low,29472,2571.83,8.73,High
ATQCUS1674,Bills,34350,Low,31110,2862.5,9.2,Very High
ATQCUS1675,Bills,33413,Low,29468,2784.42,9.45,Very High
ATQCUS1676,Bills,27284,Low,28236,2273.67,8.05,High
ATQCUS1677,Bills,30003,Low,28839,2500.25,8.67,High
ATQCUS1678,Bills,29696,Low,29548,2474.67,8.38,High
ATQCUS1679,Bills,29369,Low,27896,2447.42,8.77,High
ATQCUS1680,Bills,29588,Low,29460,2465.67,8.37,High
ATQCUS1681,Bills,37188,Low,31908,3099.0,9.71,Very High
ATQCUS1682,Bills,29965,Low,31066,2497.08,8.04,High
ATQCUS1683,Bills,31983,Low,31194,2665.25,8.54,High
ATQCUS1684,Bills,28613,Low,29675,2384.42,8.04,High
ATQCUS1685,Bills,46537,High,54484,3878.08,7.12,High
ATQCUS1686,Bills,39826,High,51671,3318.83,6.42,Low
ATQCUS1687,Bills,36327,High,49669,3027.25,6.09,Low
ATQCUS1688,Bills,47288,High,54985,3940.67,7.17,High
ATQCUS1689,Bills,35197,High,48018,2933.08,6.11,Low
ATQCUS1690,Bills,45358,High,53002,3779.83,7.13,High
ATQCUS1691,Bills,35416,High,49807,2951.33,5.93,Low
ATQCUS1692,Bills,41874,High,51162,3489.5,6.82,Low
ATQCUS1693,Bills,35887,High,48847,2990.58,6.12,Low
ATQCUS1694,Bills,45608,High,56944,3800.67,6.67,Low
ATQCUS1695,Bills,34662,High,48657,2888.5,5.94,Low
ATQCUS1696,Bills,38227,High,47407,3185.58,6.72,Low
ATQCUS1697,Bills,43290,High,52987,3607.5,6.81,Low
ATQCUS1698,Bills,39308,High,51982,3275.67,6.3,Low
ATQCUS1699,Bills,43305,High,54402,3608.75,6.63,Low
ATQCUS1700,Bills,49900,High,52641,4158.33,7.9,High
ATQCUS1701,Bills,40805,High,52379,3400.42,6.49,Low
ATQCUS1702,Bills,39491,High,51387,3290.92,6.4,Low
ATQCUS1703,Bills,38856,High,50702,3238.0,6.39,Low
ATQCUS1704,Bills,42440,High,54081,3536.67,6.54,Low
ATQCUS1705,Bills,38462,High,49400,3205.17,6.49,Low
ATQCUS1706,Bills,42195,High,52726,3516.25,6.67,Low
ATQCUS1707,Bills,40665,High,51150,3388.75,6.63,Low
ATQCUS1708,Bills,44749,High,55036,3729.08,6.78,Low
ATQCUS1709,Bills,39453,High,53478,3287.75,6.15,Low
ATQCUS1710,Bills,45074,High,56588,3756.17,6.64,Low
ATQCUS1711,Bills,40519,High,47019,3376.58,7.18,High
ATQCUS1712,Bills,40325,High,51938,3360.42,6.47,Low
ATQCUS1713,Bills,36958,High,55296,3079.83,5.57,Low
ATQCUS1714,Bills,38771,High,51245,3230.92,6.3,Low
ATQCUS1715,Bills,39613,High,49833,3301.08,6.62,Low
ATQCUS1716,Bills,41805,High,55606,3483.75,6.27,Low
ATQCUS1717,Bills,38934,High,53264,3244.5,6.09,Low
ATQCUS1718,Bills,43341,High,52696,3611.75,6.85,Low
ATQCUS1719,Bills,42852,High,53082,3571.0,6.73,Low
ATQCUS1720,Bills,42649,High,48658,3554.08,7.3,High
ATQCUS1721,Bills,29897,Low,26105,2491.42,9.54,Very High
ATQCUS1722,Bills,25011,Low,25184,2084.25,8.28,High
ATQCUS1723,Bills,24558,Low,24128,2046.5,8.48,High
ATQCUS1724,Bills,29622,Low,27136,2468.5,9.1,Very High
ATQCUS1725,Bills,29632,Low,25488,2469.33,9.69,Very High
ATQCUS1726,Bills,32600,Low,28474,2716.67,9.54,Very High
ATQCUS1727,Bills,24724,Low,27968,2060.33,7.37,High
ATQCUS1728,Bills,24928,Low,25969,2077.33,8.0,High
ATQCUS1729,Bills,28602,Low,27234,2383.5,8.75,High
ATQCUS1730,Bills,29311,Low,26308,2442.58,9.28,Very High
ATQCUS1731,Bills,25570,Low,23756,2130.83,8.97,High
ATQCUS1732,Bills,26061,Low,24399,2171.75,8.9,High
ATQCUS1733,Bills,24412,Low,23611,2034.33,8.62,High
ATQCUS1734,Bills,28844,Low,26215,2403.67,9.17,Very High
ATQCUS1735,Bills,34689,Low,28473,2890.75,10.15,Very High
ATQCUS1736,Bills,26476,Low,25638,2206.33,8.61,High
ATQCUS1737,Bills,29197,Low,27225,2433.08,8.94,High
ATQCUS1738,Bills,26474,Low,38349,2206.17,5.75,Low
ATQCUS1739,Bills,28270,High,40437,2355.83,5.83,Low
ATQCUS1740,Bills,24221,Low,36631,2018.42,5.51,Low
ATQCUS1741,Bills,29707,High,40702,2475.58,6.08,Low
ATQCUS1742,Bills,30186,High,41552,2515.5,6.05,Low
ATQCUS1743,Bills,28554,High,39975,2379.5,5.95,Low
ATQCUS1744,Bills,26676,Low,37974,2223.0,5.85,Low
ATQCUS1745,Bills,25517,Low,37189,2126.42,5.72,Low
ATQCUS1746,Bills,28600,Low,38693,2383.33,6.16,Low
ATQCUS1747,Bills,53177,High,44266,4431.42,10.01,Very High
ATQCUS1748,Bills,53700,High,46194,4475.0,9.69,Very High
ATQCUS1749,Bills,51933,High,44391,4327.75,9.75,Very High
ATQCUS1750,Bills,50409,High,46291,4200.75,9.07,Very High
ATQCUS1751,Bills,54477,High,47728,4539.75,9.51,Very High
ATQCUS1752,Bills,50776,High,45940,4231.33,9.21,Very High
ATQCUS1753,Bills,52252,High,45136,4354.33,9.65,Very High
ATQCUS1754,Bills,58616,High,50756,4884.67,9.62,Very High
ATQCUS1755,Bills,53777,High,49182,4481.42,9.11,Very High
ATQCUS1756,Bills,54149,High,45913,4512.42,9.83,Very High
ATQCUS1757,Bills,47543,High,44850,3961.92,8.83,High
ATQCUS1758,Bills,49904,High,42172,4158.67,9.86,Very High
ATQCUS1759,Bills,54874,High,46841,4572.83,9.76,Very High
ATQCUS1760,Bills,53281,High,50705,4440.08,8.76,High
ATQCUS1761,Bills,56061,High,44503,4671.75,10.5,Very High
ATQCUS1762,Bills,54639,High,51119,4553.25,8.91,High
ATQCUS1763,Bills,28725,Low,27918,2393.75,8.57,High
ATQCUS1764,Bills,29871,Low,31922,2489.25,7.8,High
ATQCUS1765,Bills,26500,Low,27012,2208.33,8.18,High
ATQCUS1766,Bills,28456,Low,29294,2371.33,8.09,High
ATQCUS1767,Bills,27105,Low,27531,2258.75,8.2,High
ATQCUS1768,Bills,29312,Low,29389,2442.67,8.31,High
ATQCUS1769,Bills,32972,Low,31632,2747.67,8.69,High
ATQCUS1770,Bills,28621,Low,29762,2385.08,8.01,High
ATQCUS1771,Bills,27050,Low,27977,2254.17,8.06,High
ATQCUS1772,Bills,24542,Low,28355,2045.17,7.21,High
ATQCUS1773,Bills,23738,Low,27022,1978.17,7.32,High
ATQCUS1774,Bills,27058,Low,29994,2254.83,7.52,High
ATQCUS1775,Bills,27588,Low,28526,2299.0,8.06,High
ATQCUS1776,Bills,28044,Low,31102,2337.0,7.51,High
ATQCUS1777,Bills,33175,High,48956,2764.58,5.65,Low
ATQCUS1778,Bills,39002,High,53518,3250.17,6.07,Low
ATQCUS1779,Bills,45127,High,52062,3760.58,7.22,High
ATQCUS1780,Bills,36687,High,53185,3057.25,5.75,Low
ATQCUS1781,Bills,35109,High,53640,2925.75,5.45,Low
ATQCUS1782,Bills,40111,High,51515,3342.58,6.49,Low
ATQCUS1783,Bills,44887,High,54992,3740.58,6.8,Low
ATQCUS1784,Bills,35684,High,50260,2973.67,5.92,Low
ATQCUS1785,Bills,37697,High,50106,3141.42,6.27,Low
ATQCUS1786,Bills,43205,High,53172,3600.42,6.77,Low
ATQCUS1787,Bills,36234,High,51194,3019.5,5.9,Low
ATQCUS1788,Bills,34824,High,49519,2902.0,5.86,Low
ATQCUS1789,Bills,42418,High,55312,3534.83,6.39,Low
ATQCUS1790,Bills,39249,High,52758,3270.75,6.2,Low
ATQCUS1791,Bills,41083,High,51983,3423.58,6.59,Low
ATQCUS1792,Bills,35390,High,48163,2949.17,6.12,Low
ATQCUS1793,Bills,36280,High,50738,3023.33,5.96,Low
ATQCUS1794,Bills,26352,Low,27525,2196.0,7.98,High
ATQCUS1795,Bills,28202,Low,27126,2350.17,8.66,High
ATQCUS1796,Bills,28853,Low,24847,2404.42,9.68,Very High
ATQCUS1797,Bills,26871,Low,25534,2239.25,8.77,High
ATQCUS1798,Bills,28188,Low,26886,2349.0,8.74,High
ATQCUS1799,Bills,31498,Low,27434,2624.83,9.57,Very High
ATQCUS1800,Bills,28260,Low,27484,2355.0,8.57,High
ATQCUS1801,Bills,25935,Low,25982,2161.25,8.32,High
ATQCUS1802,Bills,24571,Low,25420,2047.58,8.05,High
ATQCUS1803,Bills,28659,Low,28656,2388.25,8.33,High
ATQCUS1804,Bills,26548,Low,26889,2212.33,8.23,High
ATQCUS1805,Bills,22866,Low,38155,1905.5,4.99,Very Low
ATQCUS1806,Bills,27255,High,41446,2271.25,5.48,Low
ATQCUS1807,Bills,24910,High,41168,2075.83,5.04,Very Low
ATQCUS1808,Bills,24201,Low,37003,2016.75,5.45,Low
ATQCUS1809,Bills,25970,High,39648,2164.17,5.46,Low
ATQCUS1810,Bills,28131,Low,38574,2344.25,6.08,Low
ATQCUS1811,Bills,52150,High,46676,4345.83,9.31,Very High
ATQCUS1812,Bills,51523,High,49030,4293.58,8.76,High
ATQCUS1813,Bills,42521,High,44705,3543.42,7.93,High
ATQCUS1814,Bills,49189,High,43790,4099.08,9.36,Very High
ATQCUS1815,Bills,46093,High,48672,3841.08,7.89,High
ATQCUS1816,Bills,55226,High,47688,4602.17,9.65,Very High
ATQCUS1817,Bills,50448,High,50406,4204.0,8.34,High
ATQCUS1818,Bills,47376,High,43668,3948.0,9.04,Very High
ATQCUS1819,Bills,51035,High,45281,4252.92,9.39,Very High
ATQCUS1820,Bills,55821,High,45504,4651.75,10.22,Very High
ATQCUS1821,Bills,45069,High,46835,3755.75,8.02,High
ATQCUS1822,Bills,48333,High,50307,4027.75,8.01,High
ATQCUS1823,Bills,50384,High,45976,4198.67,9.13,Very High
ATQCUS1824,Bills,49540,High,49878,4128.33,8.28,High
ATQCUS1825,Bills,50124,High,49015,4177.0,8.52,High
ATQCUS1826,Bills,46158,High,43802,3846.5,8.78,High
ATQCUS1827,Bills,48597,High,48322,4049.75,8.38,High
ATQCUS1828,Bills,54643,High,48864,4553.58,9.32,Very High
ATQCUS1829,Bills,48733,High,46995,4061.08,8.64,High
ATQCUS1830,Bills,51556,High,45138,4296.33,9.52,Very High
ATQCUS1831,Bills,24607,Low,29746,2050.58,6.89,Low
ATQCUS1832,Bills,24101,Low,30788,2008.42,6.52,Low
ATQCUS1833,Bills,24918,Low,28341,2076.5,7.33,High
ATQCUS1834,Bills,27391,Low,31461,2282.58,7.26,High
ATQCUS1835,Bills,26303,Low,28856,2191.92,7.6,High
ATQCUS1836,Bills,24791,Low,30672,2065.92,6.74,Low
ATQCUS1837,Bills,26669,Low,29158,2222.42,7.62,High
ATQCUS1838,Bills,28334,Low,31473,2361.17,7.5,High
ATQCUS1839,Bills,26837,Low,28024,2236.42,7.98,High
ATQCUS1840,Bills,25933,Low,28222,2161.08,7.66,High
ATQCUS1841,Bills,22198,Low,26934,1849.83,6.87,Low
ATQCUS1842,Bills,25884,Low,29256,2157.0,7.37,High
ATQCUS1843,Bills,22885,Low,27152,1907.08,7.02,High
ATQCUS1844,Bills,26383,Low,29738,2198.58,7.39,High
ATQCUS1845,Bills,24631,Low,29116,2052.58,7.05,High
ATQCUS1846,Bills,36254,High,55393,3021.17,5.45,Low
ATQCUS1847,Bills,31354,High,50580,2612.83,5.17,Very Low
ATQCUS1848,Bills,37178,High,53146,3098.17,5.83,Low
ATQCUS1849,Bills,32893,High,51293,2741.08,5.34,Low
ATQCUS1850,Bills,33448,High,48954,2787.33,5.69,Low
ATQCUS1851,Bills,32233,High,47350,2686.08,5.67,Low
ATQCUS1852,Bills,34745,High,51302,2895.42,5.64,Low
ATQCUS1853,Bills,37052,High,49762,3087.67,6.2,Low
ATQCUS1854,Bills,39038,High,51050,3253.17,6.37,Low
ATQCUS1855,Bills,31011,High,49199,2584.25,5.25,Very Low
ATQCUS1856,Bills,34513,High,51328,2876.08,5.6,Low
ATQCUS1857,Bills,33906,High,53604,2825.5,5.27,Very Low
ATQCUS1858,Bills,38786,High,55062,3232.17,5.87,Low
ATQCUS1859,Bills,44207,High,55505,3683.92,6.64,Low
ATQCUS1860,Bills,33597,High,51055,2799.75,5.48,Low
ATQCUS1861,Bills,35589,High,56276,2965.75,5.27,Very Low
ATQCUS1862,Bills,35235,High,48922,2936.25,6.0,Low
ATQCUS1863,Bills,35790,High,53656,2982.5,5.56,Low
ATQCUS1864,Bills,38787,High,56721,3232.25,5.7,Low
ATQCUS1865,Bills,35035,High,52180,2919.58,5.6,Low
ATQCUS1866,Bills,34613,High,51606,2884.42,5.59,Low
ATQCUS1867,Bills,35174,High,55754,2931.17,5.26,Very Low
ATQCUS1868,Bills,38797,High,54908,3233.08,5.89,Low
ATQCUS1869,Bills,33091,High,50584,2757.58,5.45,Low
ATQCUS1870,Bills,31201,High,47795,2600.08,5.44,Low
ATQCUS1871,Bills,36142,High,51535,3011.83,5.84,Low
ATQCUS1872,Bills,38761,High,55017,3230.08,5.87,Low
ATQCUS1873,Bills,21983,Low,26036,1831.92,7.04,High
ATQCUS1874,Bills,22435,Low,25623,1869.58,7.3,High
ATQCUS1875,Bills,24188,Low,27690,2015.67,7.28,High
ATQCUS1876,Bills,22677,Low,26989,1889.75,7.0,High
ATQCUS1877,Bills,23115,Low,23910,1926.25,8.06,High
ATQCUS1878,Bills,22079,Low,25869,1839.92,7.11,High
ATQCUS1879,Bills,26749,Low,27396,2229.08,8.14,High
ATQCUS1880,Bills,25592,Low,26625,2132.67,8.01,High
ATQCUS1881,Bills,22678,Low,27105,1889.83,6.97,High
ATQCUS1882,Bills,21790,Low,26052,1815.83,6.97,High
ATQCUS1883,Bills,24396,Low,26010,2033.0,7.82,High
ATQCUS1884,Bills,24499,Low,25504,2041.58,8.0,High
ATQCUS1885,Bills,23820,Low,27994,1985.0,7.09,High
ATQCUS1886,Bills,23433,Low,25834,1952.75,7.56,High
ATQCUS1887,Bills,25180,Low,25454,2098.33,8.24,High
ATQCUS1888,Bills,24920,Low,24599,2076.67,8.44,High
ATQCUS1889,Bills,25887,Low,27550,2157.25,7.83,High
ATQCUS1890,Bills,22845,Low,24540,1903.75,7.76,High
ATQCUS1891,Bills,25772,Low,26640,2147.67,8.06,High
ATQCUS1892,Bills,22792,Low,23800,1899.33,7.98,High
ATQCUS1893,Bills,24828,Low,25416,2069.0,8.14,High
ATQCUS1894,Bills,22370,High,39023,1864.17,4.78,Very Low
ATQCUS1895,Bills,25107,High,40298,2092.25,5.19,Very Low
ATQCUS1896,Bills,25927,High,41785,2160.58,5.17,Very Low
ATQCUS1897,Bills,24725,Low,38586,2060.42,5.34,Low
ATQCUS1898,Bills,21321,Low,38526,1776.75,4.61,Very Low
ATQCUS1899,Bills,22699,Low,38228,1891.58,4.95,Very Low
ATQCUS1900,Bills,23105,High,39180,1925.42,4.91,Very Low
ATQCUS1901,Bills,24728,High,40022,2060.67,5.15,Very Low
ATQCUS1902,Bills,36263,High,47159,3021.92,6.41,Low
ATQCUS1903,Bills,33664,High,45605,2805.33,6.15,Low
ATQCUS1904,Bills,33841,High,47350,2820.08,5.96,Low
ATQCUS1905,Bills,37731,High,47239,3144.25,6.66,Low
ATQCUS1906,Bills,36572,High,45428,3047.67,6.71,Low
ATQCUS1907,Bills,36366,High,47144,3030.5,6.43,Low
ATQCUS1908,Bills,34118,High,47251,2843.17,6.02,Low
ATQCUS1909,Bills,38768,High,48501,3230.67,6.66,Low
ATQCUS1910,Bills,34997,High,45036,2916.42,6.48,Low
ATQCUS1911,Bills,29471,High,45934,2455.92,5.35,Low
